Yorum,Label
garanti sorunlari nedeniyle tavsiye etmiyorum kadar para verip ölü piksel ugrasmayin,0
arkadaşlar telefonu alalı 1 hafta oldu şimdiye kadar bi sorun yoktu fakat dünden beri iris tarama ışık sensörü hareket sensörü hiçbi sensör çalışmıyo telefonla konuşurken ekran ışığı açık kaliyo ekran döndürme sensörüde bozuldu reset attım düzelmedi garantiye göndermek istemiyorum yapmayacaklarını ekstra masraf çıkaracaklarını biliyorum kısaca pişmanım olun apple hizmet veren bi cihaz markası alın not telefonu bi kere bile düşürmedim,0
hepsiekspress kargo kötü ürünüm 2 gün kargoda bekledi,0
cihaz özelliklerine diyecek yokama velakin ekranı kirarsaniz elinizde patlaryetkili servis dahil bir yerde bulamazsınızbenim ağzım yandı sizinde yanmasin,0
ilk çıktığı zaman fiyatina göre güzel bir telefondu ben yaklaşık 3 senedir telefonu kullaniyorum ilk aldiğimda memnundum artık fiyata telefonu 3e 4e katlayan telefonlar var telefonun degeri 1000 liradan fazla olmamalı,0
1 yıl sonra titreşim ozelligini kaybetti çalarken titremiyor arama mesajları yüzden geç görüyorüm odaklanma rezalet,0
alınabilecek kötü model samsungun ekran parlaklığı netliği 0 fotoğrafı iyi değil selfie kamerası pıxel pıxel işlemci grafiği ahım şahım değil hafızası 16gb 2 uygulama indiriyorsun doluyor batarya iyi kesinlikle tavsiye etmiyorum 3 yıldır kullanıyorum idarelik s10 plus alacağım bir iki ay içerisinde,0
bunu alanın aklını kaçırdığını düşünüyorum mi kamera odaklama yavaş netlik orta batarya iyidir oyunp pek iyi değil ön kamera karanlıkta pikselleri görmek desem dokunmatik alalı 1 sene oldu bazen basmıyor ekran gözleri yormuyor hafif dokununca izler var kesinlikle almayın,0
alınabilecek kötü telefon definitely,0
telefonda exynos 7885 var 4 gb ram one uı 11ayrıca androıdq gelıyor telı antutu j serısının ıyısı 98 bucuklarda kamera cıft 135,0
bir uygulama inmiyor bune bw,0
güne kadar kullandigim samsung telefonlarin berabat olanı,0
kesinlikle memnun kalmadım 5 servise gitti yine gidecek,0
ram hafızasına güvenmeyin kesinlikle alınmaz kasıyor bildiğiniz esek,0
almayın aldırmayın pismanim buna kadar para verdiğim,0
2 adet aldım eşime anneme pişman oldum eşimin telefonda kısa sürede şarj soket yeri bozuldu geç şarj oluyor arka kamera bozuldu odaklanmıyor annemin telefonda şarj sorunu ortaya çıktı kronik bir durum galiba oda geç şarj olmaya başladı,0
aynı fiyata iyi telefonlar varken bunu almak pek mantıklı değil kamera iyi değil,0
ürünün iyi kötü yanları mevcut şarj süresi gitsin fazla telefonla oyun oynamam arada bir fotoğraf çekersem çekerim uygulama işim olmaz diyorsan telefon iş görür telefona iki oyun yükleyin sosyal medya uygulamarı yüklemessem olmaz e fotoğraf ta çekerim diyorsan uzaklaş direk telefondan 16 gb hafıza sı olan telefondan iyi bir performans beklemeyin şimdi diyecekseniz e hafıza kartı takarım uygulamalar telefonun içine yükleniyor azından 90 ı sana bir kalmıyor zaten android dolduruyor telefonu kullandıkça öğreneceğiniz bir sürekli olarak uygalamaların durduruldu hatası vermesi kronik bir durum telefonda görürsünüz ıstagram a girersiniz durduruldu facebook durduruldu kaldır yeniden yükle vs vs bir dünya iş kamera olayına girecek olursak telefon geç odaklanıyor istediğiniz görüntüyü alamıyorsunuz ben yandım eller yanmasın uzaklaşın,0
cihaz 5 para etmez paranıza yazık etmeyin başka bi marka başka bi telefon alın 2 ayda donmaya başladı hicbir işlem yapamıyorum,0
objektif bir yorum yapmak gerekirse kamera acisindan eksikleri vardir ois yok manuel olarak shutter speed ayarlayamiyoruz tabi bunlar kisisel tercihtir fakat ois mutlaka olmali kamerada titresimi azaltmak icin,0
kesinlikle parasını hakeden bir telefon değilotamatik ışık ayarlayıcı yokgps desen seni saçma sapan yerlere götürmektekameralar odaklanmıyorekran oldukça kötü,0
tüketici hakkımız olmasına rağmen kargocu alındı imzasından önce paketi açtırmadı kırık dökük çıkarsa hepsiburada böyle yolluyormuşsorumluluğu şekilde üzerinden atıyor arkadaşbilginize aydın kuşadası aras kargo sabah 10 11 arası servise çıkan eleman hepsiburadanın elektronink eşya paketleme konusunda kadar titiz olduğunu bildiğimiz konu üzerinde fazla durmadık aras kargo elemanlarının şirketiniz hakkında düşündüğünü belirtmek istedik,0
ilk başta şarjı 2 gün gidiyordu şimdi 6 saat dayanıyor6ay oldu hoparlorden çıkan ses yankılanıyor sürekli donuyor yapamiyorum biraz para ekleyin iyi bir telefon alin pişman olursunuz 5 aydan sonra,0
ürün adi ben aldım garantisi dolmadan şarz etme sorunu oldu bozuldu garantiye yolalıyacağım bir dünya iş,0
arkadaşlar telefonu siteden almadım telefon gerçekten iyi bir telefon değil bence almayın fiyatı uygun kullanılacak bir telefon değil kasma falan yapıyor ekranı berbat kamera sulu boya yapar çekiyor özellikle ön kamera bunun yerine fiyatta gerçekten iyi telefonlar var bence almayın,0
sakın almayın telefonu ben almadığım mutluyum butçeniz fiyat aralıgındaysa koşarak xiaomi mi a1 alın bana dua edersiniz j7 prime ı bir arkadaşım aldı pubg ye bile girmiyor telefon kötü bı işlemcisi var aman diyim almayın hemen gidip bı xiaomi a1 siparişi verin,0
kesinlikle tavsiye etmem ekran büyük kullanışsız şarj sorunu var tuşlar basmıyor almayın derim,0
ürün ısınıyor ayrıca ekran arada kendi kendine kayıp duruyor,0
kargolari kağnı arabasi çalışıyor halada beklemedeyiz aras kargo kağnı arabasidir bunu bilipte öyle isteyin bakalim ürün nasil onu merak ediyorum,0
samsung pişmanlıktır samsung almamanız üç sebep 1 samsung un telefonunda olduğu bunda kısa bir süre sonra batarya ölüyor 2 telefon geçen gün hızı yavaşlıyor 3 depo kapasitesi fazla uygulama yüklemesen bile bitiyor bir süre sonra aldım pişman oldum,0
pili uzun gidiyor hafızası iyi derken 4 adet aldık ailenin telefonunu yeniledik fakat 6 ay sonunda pil zayıfladı dahili hafıza yüklenen programlardan facebook twitter whatsapp oyun zaten yok çabuk şişiyor fabrika ayarlarına dönsenizde bir süre sonra yine sorun çıkıyor tavsiye etmiyorum,0
telefonun ses sistemi kötü karşıdan gelen sesler uzaydan gelen sesler kesinlikle tavsiye etmiyorum,0
telefon hakikaten berbat 1 senedir kullanıyorum kamera berbat tost makinası güzel çekiyo oyunlar ciddi anlamda kasıyor işlemcisine güvenip almayın ekran tft ekran olduğu aşırı soluk bir süre sonra rahatsızlık veriyor şarj 1 gün gidiyor,0
aldım bozuldu garanti tamire gönderdim geri aradılar ekranda çizik varmış içini açmaları önce ekran değişmesi gerekirmiş garanti dışında gönderdim 300 tl fakat hala bi gelişme yok şöyle bi durum var ekranda kullanıcı hatası olduğu tamir süresi 20 gün değil tamir süresiz valla bekliyoruz bakalım samsungu servis konusunda göstermiş olduğu üstün kurnazlıktan dolayı tebrik ederim hepsiburadayıda eleştiriyi yayınladığı tebrik ederim,0
gün içinde kargoda olacağını tahaddut etmelerine rağmen ürünü 2 gün sonra kargoya verip haftasonuna denk geldiği ürünü 12 km yol gidip kargodan kendim aldim anneler günü hediyesi almıştım gününde gelmedi maalesef acil ihtiyaç alıyorsanız ürünü hemen göndermiyorlar bilginize,0
arkadaşlar ilk aldığım samsung ürün henüz 5 aylık kendi orijinal şarjındayken telefon şarj kablosu yandı samsung türkiye değişimi kabul etmedi parça değişiminde ısrar ettiler neredeyse ev yanacaktı umursamıyorlar samsung türkiye’ye güvenmeyin,0
4 gündür kullanıyorum aşırı derecede ısınıyor zahmet edip kutunun içine faturada koyma mıslar kesinlike almayın pişman olursunuz,0
super hızlı 5 günde gelir,0
aldığım telefonun ekranın alt kısmında kararma vardı sıfır alıyoruz karşılaştığımız ürün sorunlu,0
arkadaşlar tft ekran gerçekten eski bir teknoloji telefonu almamak önemli bir etken zaten telefonun fiyatının uygun olmasının 1nedeni budur onun dışında android 70 güncellemesi alıyor malzeme kalitesi düşük hoparlörleri yan tarafında bulunuyor ses kalitesini düşürüyor,0
j7 prime 16 gb gold kullanmaktayım 1 yıl oldu içine whatsapp hariç uygulama yüklemedim 8 ay oldu alalı kamerası puslu çekmeye başladı bazen kasıyor j7 iyi yada j7 pro asla prime tavsiye etmiyorum,0
hafızası kadar düşük bence büyük eksiklik,0
paketleme faln güzel tel berbat huawei p9 lite 2017 karşılaştırın görürsünüz farkı arkadaşımda var bende p9 lite 2017 var karşılaştırdık p9 fark atıyor marka takıntısı var arkadaşın kamerası bin basar performansı 2 katı kirin 655 exynos 7880 karşılaştırın kirin 655 bin basar,0
güzel,0
cihazı alalı iki ay olmadan cihazın parmak okuyucu menüsü mevcut değildi donma kasma aşırı ısınmalar cabasıdaha cihazı alır almaz servise verdimiyi düşünün,0
ürünü alalı neredeyse 8 ay oldu ilk başlarda iyidi bir süre sonra fps aşırı derecede düşüş yaşadım önceden ortalama yüksek ayarlarda 50 60 fps alıyordum şimdi düşük ayarlarda 50 fps zor alıyorum sorunum tek değil yeni gelen android pie 91 sürümüyle güncelledim kadar kasmaya başladı anlatamam işin özü uzak durun size tavsiyem budur,0
yamuluyor kesinlikle almayın hic iyi bi cihaz degil,0
ürünü aldıktan sonra sorun çıkıyor telefon kapanıyor anda kullanılmıyormagdur oldum,0
yan sanayisi honor play pubg hd kasmadan oynarken telefon düşükte bile oynıyamıyorum açıkçası aldığıma pişmanım,0
arkadaşlar yaklaşık 2 aydır kullanıyorum şarjı günü çıkarmıyor şöyle sabah 730 şarjdan çıkartıyorum akşam 5 demiyor telefonumda oyun felan yüklü değil değişim talep ettim geri dönüş olmadı iyi düşünün,0
kesinlikle alınmaması gereken bir telefon bluetooth bir aygıtla eşleşmiyor kullanışlı değil hele nokta kadar bildirim ışığı tam facia samsung s5 kullanıyordum kesinlikle s5 e göre berbat bi telefon,0
ilk zamanlarda güzel bi kaç ay sonra telefon donmaktan başka bir işlem yapmıyor almayın pişmanlık kesinlikle,0
cok kotu begenemedim samsun alın,0
kadar vasat bir cihaz yok,0
oluyor anlamıyorum okadar dikkat etmeme rağmen telefon yamulmuş bir baktım herkesin telefonu yamulmuş meğer aleminyum kasa yüzünden diyor diğer kullanan arkadaşlar uyarıyı lütfen dikkate alın arkadaşlar telefon lu yorrrrrr,0
dün aldık bugün teslim edilecek yazıyor hayla hazırlık aşamasında cep ekspress beklemeye devam,0
alacaklara tavsiyemdir kesinlikle bulaşmayın telefonamalzeme kalitesi kötü şarzı 3000 mah a göre gidiyor ben pişman oldum aldığıma,0
aldığım ay ekranı kırıldı ilk 3 ay ekran kırıldığında değişim ücretsizmiş keşke bunu belirtseydiz,0
7 aydır kullanıyorum telefonu aldığıma pişmanım 4 gb ram yazıyor 2 gb lik telefonlarla aynı hız performansa sahip huawei telefonlarında lite serilerinde aynı sıkıntılar mevcut telefonu alacağınıza xiaomi mi 8 lite alın iyi kamerası iyi değil uzun lafın kısası huawei reklamlarına aldanıp almayın derim,0
telefon kendiliğinden yamuldu garantiye verdim kullanıcı hatası olarak gördü oyunlarda aşırı kasıyor donuyor,0
fiyat olarak cezbedici bir telefon fakat performans işlemci olarak kötü küçük beklentileri karşılayan oyun oynamayı düşünüyorsanız sinirden telefonu kirabilirsiniz 1000 liralık htc bile pubg oyununda bunun kadar kasmıyor verdiğim paraya yazık,0
şarj günü çıkarması zor oyunda donma oluyor kamerasıda pek iyi sayılmaz,0
güzel pahalı,0
gövdesi ekranı dayanıklı değil ekranı kırılmayan p20 lite kullanıcısı görmedim servise verdim 1 ayda geldi ekranın içinde leke var suan dandik malzeme,0
oyun oynayan almasın telefonu xiomi alın,0
güzel marka güzel telefon ancak türkiye servisleri olan fixsmartcihan elektronik yüzünden asla tavsiye etmiyorum ithalatçı garantili alın iyi boşuna huawei türkiye garanti parası vermeyin ithalatçı firma arkasında durur ürünün,0
şık hoş görünüşlü bir cihaz şarj iyi kamera performansı kötü haricinde iyi sayılır fotografla işim olmaz sadece telefon istiyorum derseniz alın yoksa uzak durun,0
ekranlari sorunlu performans desen hak getire kameralar vasat zenfone 5 almak mantiklisi cafcafli renklerle olmuyor vu isler,0
hepsiburada kargoya geç teslim etti hızlı kargo yazmasına rağmen 6 günde geldi kargolamada sınıfta kaldı telefonu tavsiye ederim ürün güzel,0
bir iphone değil aldığma pişman olduö,0
3 gün henüz kargoya verilmedi,0
4 aylık telefon ekranda harelenme oldu gerisini sen düşün,0
alali 1 ay oldu onceki telefonum samsung a5 mumla ariyorum hizli sarj yok sarj ucu farkli alirken dikkat etmemistim yuzden sarj aletiniz kablonuz surekli yaninizda olmali kamerasi idare eder telefondan surekli muzik dinleyen bi insansaniz zaten telefondan igrenmeniz uzun surmez once a5 le oynadigim oyunla ufak bi isinma sorunu yasamiyodum telefon ates atiyor resmen yakin zamanda tekrar samsung a donus yapicam bir dahada kesinlikle sasmam tek artisi telefonun boyutlari inceligi,0
tek yıldızı ürüne değil hepsiburadanın dağıtım şirketi olan hepsieksprese veriyorum işyerimden 500 metre uzaktaki merkezlerinden teslim etmeleri 5 gün sürdü,0
süper hızlıymış yalan dolan satıcıdan uzak durun 3 gün sonra ulaştı elime onuda gittim kendim aldım kargodan,0
alalı 10 gün oldu dokunmatik arızalandı yaptiracagimida bilmiyorum şuan telefonsuz kaldim bilginize,0
büyük heyecan büyük sekment e göre beklentilerim vardı yerlebir oldu almayın arkadaşlar tavsiye etmiyorum kasıyor ısınıyor kötü şarj dayanmıyor almayın,0
telefonu alalı 1 hafta oldu telefonun kasasında yamukluk olduğunu farkettimbilmiyorum sizlerde var aynı sorunyeni servise gönderdim ayrıca batarya kadar iyi değil ortalama kullanımda 1 gunu çıkarmıyor,0
dikkatli olun kargo hepsiexpress geliyor gün içerisinde teslim edeceğiz bir mesaj geliyor eve geldikleri anda evde bulamazlarsa kargo merkezleri olmadığı ürünü geri fabrikaya götürüyorlar teslim alamayabilirsiniz,0
aras kargo rezalet,0
telefonu elime aldığımda ekranın sol köşesinde bir leke vardı servise gönderdim yeni bir telefon talebinde bulundum telefonun hatalı olduğu kabul ettiler fakat kutusuz siyah rengini verebilecekleri söylediler ücret iadesi istediğimde kabul etmediler siyah telefonu almazsan bozuk olan telefonu göndereceklerini söylediler huawie dünyada türkiye telefon satmasına rağmen ufak hesaplar yapan bir marka,0
kamera kötü f22 değeri düşük baya ekran kalitesi iyi değil büyük ihtimalle düşük lcd tipi kullanıyorlar,0
2018 yılında çıkan bir telefon volte vowifi wifi üzerinden arama özelliği yok büyük rezalet,0
ürün elime ulaşamadı bile aras kargo iğrenç siteden bir alışveriş yapmıcam böyle kalitesiz kargo firmaları çalıştıkları sürece,0
tek sorunu gün içerisinde donması sorunda önemli sorun,0
